0	34	0	1	2	4	5	6	7	8	10	11	12	13	14	15	16	19	21	23	31	36	39	40	42	44	45	46	49	51	57	58	65	75	90	94
1	45	0	1	2	4	6	7	9	10	13	14	15	17	18	22	24	26	28	30	31	34	35	36	37	38	40	43	45	48	50	51	54	55	56	60	64	66	70	73	74	76	87	93	95	98	99
2	25	0	1	2	3	4	5	6	10	12	19	23	24	25	27	35	42	47	55	62	67	70	81	86	89	91
3	2	2	50
4	6	0	1	2	8	20	43
5	2	0	2
6	11	0	1	2	6	8	29	31	50	52	59	71
7	7	0	1	14	69	71	92	97
8	15	0	4	6	10	11	15	36	45	59	60	68	72	79	80	84
9	2	1	40
10	5	0	1	2	8	37
11	2	0	8
12	4	0	2	16	63
13	3	0	1	50
14	3	0	1	7
15	3	0	1	8
16	2	0	12
17	2	1	85
18	2	1	96
19	3	0	2	33
20	2	4	77
21	1	0
22	1	1
23	2	0	2
24	3	1	2	82
25	1	2
26	1	1
27	2	2	53
28	2	1	48
29	3	6	32	39
30	1	1
31	5	0	1	6	41	61
32	1	29
33	1	19
34	1	1
35	2	1	2
36	3	0	1	8
37	2	1	10
38	2	1	61
39	2	0	29
40	3	0	1	9
41	1	31
42	2	0	2
43	2	1	4
44	1	0
45	3	0	1	8
46	1	0
47	1	2
48	2	1	28
49	1	0
50	4	1	3	6	13
51	2	0	1
52	1	6
53	2	27	88
54	1	1
55	2	1	2
56	1	1
57	1	0
58	1	0
59	2	6	8
60	2	1	8
61	2	31	38
62	1	2
63	2	12	83
64	1	1
65	1	0
66	1	1
67	2	2	78
68	1	8
69	1	7
70	2	1	2
71	2	6	7
72	1	8
73	1	1
74	1	1
75	1	0
76	1	1
77	1	20
78	1	67
79	1	8
80	1	8
81	1	2
82	1	24
83	1	63
84	1	8
85	1	17
86	1	2
87	1	1
88	1	53
89	1	2
90	1	0
91	1	2
92	1	7
93	1	1
94	1	0
95	1	1
96	1	18
97	1	7
98	1	1
99	1	1
